"","207","208","209","243","213","215","217","218"
"Label","HFD_Veh","HFD_Veh","HFD_Veh","HFD_Veh","HFD_Tx","HFD_Tx","HFD_Tx","HFD_Tx"
"docosahexaenoate"," 22717644"," 16477332"," 14976230"," 22647944","143841264"," 21352836"," 56336228"," 50042384"
"docosapentaenoate"," 4622271"," 3494668"," 3662720"," 5481937","20314566"," 5069171"," 8223850"," 6519526"
"eicosapentaenoate"," 6043430"," 4563174"," 4109482"," 4367246","12841727"," 5650581"," 7239985"," 6879429"
"eicosenoate"," 23452522"," 16831252"," 32603566"," 46445160","112125280"," 48820040"," 53406832"," 44010080"
"ergothioneine","3042507","1338480","1484761","1668140","2775538"," 971043","2905858","2371741"
"erucate","1770041","1178388","1610101","2480354","4590463","2013229","2232829","1918234"
"erythronate*"," 1121594"," 1054559"," 1065389"," 1484769","14473675"," 1238011"," 8654332"," 9661985"
"flavin adenine dinucleotide"," 43951"," 39809"," 41441"," 83174","449649"," 89904","309574","300328"
"fructose"," 264976.0"," 126682.0"," 222593.4"," 223053.6","2244340.0"," 155898.0"," 407678.0","1204341.0"
"fumarate"," 1037689"," 1111060"," 1203759"," 1168240","10980310"," 1237732"," 6483840"," 8475330"
"galactonate"," 321563.2","  38737.0"," 237873.4"," 253390.9","1331862.0"," 165538.0","1335576.0"," 857467.0"
"gamma-aminobutyrate"," 5282363"," 3868017"," 2597138"," 3629230","28818646"," 5802208","28646888","24300740"
"gamma-carboxyglutamate"," 112841.0"," 149903.4","  97456.0"," 106406.0","2379382.0"," 251177.0","1641792.0","1760214.0"
"gamma-glutamyl-epsilon-lysine"," 350110"," 163315"," 441903"," 734473","1780268"," 710308"," 972802","1188204"
"gamma-glutamylalanine","410662"," 58385","147411","180570","723003","234285","299067","542533"
"gamma-glutamylglutamate","519522.0","101648.0","217697.2","292392.0","423361.0","203766.0","305942.3","437931.0"
"gamma-glutamylglutamine"," 853134","  32844","  78953"," 204756","1701903"," 167836"," 925299","1318550"
"gamma-glutamylisoleucine*","186609.3","113983.1","151464.1","149133.0","447160.0"," 65071.0","376849.0","535684.0"
"gamma-glutamylleucine"," 309961.0"," 160893.5"," 271764.0"," 560561.0"," 251311.0"," 325444.0","1242180.0"," 532137.0"
"gamma-glutamylvaline"," 552356"," 213782"," 385251"," 471409","2421423"," 524575","2309912","2632987"
"gamma-tocopherol/beta-tocopherol"," 571553"," 715727"," 762640"," 775815","1886952","1057122","1326544","1063137"
"glucose","22849820"," 7276107"," 9511951","12896203","22313504","16326356","22965568","25281234"
"glucuronate","138527"," 52947"," 66746"," 78768","636153"," 80956","224131","353370"
"glutamate"," 173070112"," 214425312"," 226062928"," 238414016","1836644608"," 187065328","1397995264","1409424640"
"glutamate, gamma-methyl ester","  751584","  528146","  624369","  638643","21418400","  476411"," 5919580"," 8725535"
