"","Name",""
"mmu:668178","Mettl7a3","2.24505987866738"
"mmu:18545","Pcp2","2.22433408889187"
"mmu:211135","D130040H23Rik","2.22431787229468"
"mmu:170735","Arr3","2.22344278177222"
"mmu:330578","A530021J07Rik","2.22338844342766"
"mmu:276952","Rasl10b","2.22248221300364"
"mmu:84653","Hes7","2.2199276284396"
"mmu:12007","Azgp1","2.208994575789"
"mmu:22287","Scgb1a1","2.20682763972042"
"mmu:11537","Cfd","2.20181370074156"
"mmu:20702","Serpina1c","2.2004871010134"
"mmu:16426","Itih3","2.199642973672"
"mmu:16876","Lhx9","2.1989218152336"
"mmu:20700","Serpina1a","2.18970684797969"
"mmu:11287","Pzp","2.18612877608464"
"mmu:233744","Spon1","2.18341605289885"
"mmu:11504","Adamts1","2.18127658953062"
"mmu:14165","Fgf10","2.17879017981882"
"mmu:93735","Wnt16","2.17770606244927"
"mmu:21924","Tnnc1","2.17657941583132"
"mmu:18213","Ntrk3","2.16398402424616"
"mmu:14178","Fgf7","2.1558975540637"
"mmu:234911","Mmp27","2.15395408591787"
"mmu:246788","Trpv3","2.1459063581753"
"mmu:13884","Ces1c","2.14433660162049"
"mmu:100039528","1110002E22Rik","2.13205220782122"
"mmu:70676","Gulp1","2.13191089644741"
"mmu:217847","Serpina10","2.13113436593475"
"mmu:13109","Cyp2j5","2.12855152316713"
"mmu:170571","Cntnap4","2.12731500930942"
"mmu:209540","Rgag1","2.12624907942836"
"mmu:16325","Inhbc","2.11940234342451"
"mmu:672682","Gm9573","2.11436210311274"
"mmu:16841","Lect2","2.11313442215669"
"mmu:20342","Selenbp2","2.11172966382133"
"mmu:64378","Gpr88","2.10701193698939"
"mmu:23960","Oas1g","2.10422534411012"
"mmu:12401","Serpina6","2.09964162785567"
"mmu:209186","Acnat2","2.08887771325369"
"mmu:17907","Mylpf","2.08869794948605"
"mmu:20665","Sox10","2.0806442307463"
"mmu:546840","Ldlrad1","2.07889322935605"
"mmu:328381","Sh2d4b","2.07757931747848"
"mmu:13101","Cyp2d10","2.07542167530014"
"mmu:383341","Gm5239","2.07477152090491"
"mmu:100041279","Gm3248","2.07223879768226"
"mmu:238057","Gdf7","2.06930174027387"
"mmu:15233","Hgd","2.06108973986055"
"mmu:12922","Crhr2","2.05929557429449"
"mmu:13628","Eef1a2","2.05274571316414"
"mmu:16494","Kcna6","2.04478020975032"
"mmu:258571","Olfr1033","2.03091506030706"
"mmu:15405","Hoxa9","2.02944630066839"
"mmu:140491","Ppp1r3a","2.02881851932341"
"mmu:268756","Gulo","2.024204509045"
"mmu:234724","Tat","2.02236339026434"
"mmu:11600","Angpt1","2.02112815132922"
"mmu:665033","Col6a5","2.01976889853164"
"mmu:620913","Gm12185","2.01925979021974"
"mmu:15221","Foxd3","2.0192036099283"
"mmu:20512","Slc1a3","2.00595823694116"
"mmu:83430","Il23a","1.99428799678646"
"mmu:269019","Stk32a","1.99375372011472"
"mmu:13095","Cyp2c29","1.98941600214144"
"mmu:73230","Bmper","1.98897421648633"
"mmu:239405","Rspo2","1.9883477815387"
"mmu:11807","Apoa2","1.98464593353405"
"mmu:15494","Hsd3b3","1.98244407374775"
"mmu:11602","Angpt4","1.97890693993527"
"mmu:100750327","Gm10226","1.97449947967481"
"mmu:12944","Crp","1.97154244670185"
"mmu:71950","Nanog","1.96858242335059"
"mmu:16159","Il12a","1.96805981733818"
"mmu:72585","Lypd1","1.96511185340584"
"mmu:244310","Dlgap2","1.96497814745864"
"mmu:13107","Cyp2f2","1.96419440776853"
"mmu:381411","Accsl","1.95981974560261"
"mmu:108112","Eif4ebp3","1.95889843370175"
"mmu:69878","Snrpf","1.95528038809978"
"mmu:93732","Acox2","1.95485859634834"
"mmu:240063","Zfp811","1.9504763052235"
"mmu:75104","Mmd2","1.94869942998428"
"mmu:230163","Aldob","1.94593834658242"
"mmu:20703","Serpina1d","1.94193177582655"
"mmu:70945","Mmrn1","1.93956975017753"
"mmu:13035","Ctsg","1.93883916350781"
"mmu:11889","Asgr1","1.93827700465821"
"mmu:208677","Creb3l3","1.93816221796333"
"mmu:15464","Hrc","1.93787821393814"
"mmu:59012","Moxd1","1.92672425597487"
"mmu:13837","Epha3","1.92657901521799"
"mmu:72978","Cnih3","1.92465488617505"
"mmu:12426","Cckbr","1.92229860002692"
"mmu:67112","Fgf22","1.91785492497876"
"mmu:100036535","Gm9913","1.91657864907616"
"mmu:14732","Gpam","1.91564084420726"
"mmu:22437","Xirp1","1.91541441752223"
"mmu:229665","Ampd1","1.9133553881805"
"mmu:28250","Slco1a4","1.90931636859758"
"mmu:109821","F11","1.90710380304726"
"mmu:15160","Serpind1","1.90705702373982"
"mmu:20701","Serpina1b","1.90360624601568"
"mmu:320091","Ano4","1.90039829856367"
"mmu:242603","Cdcp2","1.89737069870633"
"mmu:14234","Foxc2","1.89217551162808"
"mmu:58909","Fam13a","1.88647877814426"
"mmu:16533","Kcnmb1","1.87894438413559"
"mmu:21684","Tectb","1.87444667616171"
"mmu:320502","Lmod3","1.86688502858627"
"mmu:381405","Zfp663","1.85599987087272"
"mmu:624219","Gm6484","1.84784031118927"
"mmu:63953","Dusp10","1.84627940223144"
"mmu:13592","Ebf2","1.84207818690536"
"mmu:54150","Rdh7","1.84105395007212"
"mmu:214240","Disp2","1.84075210743272"
"mmu:13865","Nr2f1","1.83957166953194"
"mmu:93717","Pcdhga9","1.83736965991538"
"mmu:102022","Ces2a","1.83645820240871"
"mmu:380780","Serpina11","1.82713614517528"
"mmu:13113","Cyp3a13","1.82622096930759"
"mmu:19225","Ptgs2","1.82275101594076"
"mmu:70788","Klhl30","1.818958177139"
"mmu:12169","Bmx","1.81569639353245"
"mmu:74129","Dmgdh","1.80846281352194"
"mmu:68393","Mogat1","1.79856587234113"
"mmu:100042864","Gm10263","1.79519583640078"
"mmu:268782","Agxt2","1.79407678761497"
"mmu:16367","Irs1","1.79301882369317"
"mmu:71773","Ugt2b1","1.78893525497743"
"mmu:14587","Gfra3","1.78601064171633"
"mmu:12165","Gdf2","1.77437069525079"
"mmu:100503895","Tpsab1","1.76559184662051"
"mmu:56189","Prodh2","1.76497534714183"
"mmu:381994","E030018B13Rik","1.7628210190838"
"mmu:20389","Sftpc","1.76212896546691"
"mmu:17926","Myoc","1.75977036832572"
"mmu:94227","Pi15","1.7597393543823"
"mmu:243537","Uroc1","1.75909370545259"
"mmu:75404","Arhgap36","1.75843612673586"
"mmu:219257","Pcdh20","1.75127374253276"
"mmu:11611","Agxt","1.75101983261599"
"mmu:94109","Csmd1","1.74589545930744"
"mmu:224840","Treml4","1.73482495614941"
"mmu:100041585","Amd2","1.73104356892022"
"mmu:270162","Elmod1","1.72842458807728"
"mmu:241226","Itga8","1.72754163765687"
"mmu:93886","Pcdhb15","1.72695315379709"
"mmu:209743","AF529169","1.72504474798978"
"mmu:171194","Vmn1r4","1.72264842939784"
"mmu:232409","Clec2e","1.72217213018304"
"mmu:109828","C7","1.7221638093813"
"mmu:99035","Olah","1.72210637876292"
"mmu:20209","Saa2","1.71888360639041"
"mmu:243979","Mrgprb2","1.71537746250023"
"mmu:98932","Myl9","1.7103999882774"
"mmu:75409","Slitrk5","1.70626553634848"
"mmu:17929","Myom1","1.70210361605139"
"mmu:50490","Nox4","1.70177462939091"
"mmu:242509","Bnc2","1.69804821795395"
"mmu:258334","Olfr1396","1.6946876234451"
"mmu:18708","Pik3r1","1.69032493678712"
"mmu:57754","Cend1","1.68981734449897"
"mmu:59006","Myoz2","1.67717037190316"
"mmu:66864","Clec14a","1.67490566548016"
"mmu:27206","Nrk","1.67239225386891"
"mmu:108114","Slc22a7","1.67037651722773"
"mmu:227485","Cdh19","1.66936748364843"
"mmu:11846","Arg1","1.66739928429538"
"mmu:60594","Capn12","1.66684277130696"
"mmu:15444","Hpca","1.66526428651792"
"mmu:338346","Gpr21","1.66422534458405"
"mmu:16490","Kcna2","1.66018190385071"
"mmu:244882","Tnfaip8l3","1.6560920336288"
"mmu:214593","Duox2","1.65536954376139"
"mmu:69713","Pin4","1.65361291950065"
"mmu:56533","Rgs17","1.65007421942841"
"mmu:22371","Vwf","1.64872810657007"
"mmu:70026","Tspo2","1.64642260785883"
"mmu:12310","Calca","1.64435291589961"
"mmu:319160","Hist1h4k","1.63647987843512"
"mmu:21824","Thbd","1.63398414195821"
"mmu:11997","Akr1b7","1.63228027318618"
"mmu:67149","Nkain1","1.62554188154098"
"mmu:54611","Pde3a","1.62509874382625"
"mmu:11556","Adrb3","1.62072154895368"
