"","213","215","217","218","207","208","209","243"
"Label","HFD_Tx","HFD_Tx","HFD_Tx","HFD_Tx","HFD_Veh","HFD_Veh","HFD_Veh","HFD_Veh"
"azelate (nonanedioate)","-0.5551049"," 0.2054468","-0.3943144","-0.5870069"," 0.4060545"," 0.2848734"," 0.2270583"," 0.4129931"
"behenoyl sphingomyelin (d18:1/22:0)*","-0.6252076"," 0.3482264","-0.5359199","-0.2842285"," 0.3332808"," 0.3747924"," 0.1700156"," 0.2190408"
"beta-alanine"," 0.39836742"," 0.13563367"," 0.14774719"," 0.33428221","-0.07023798","-0.16001355","-0.60163258","-0.18414638"
"beta-guanidinopropanoate","-0.6321396"," 0.1554218","-0.3542783","-0.3199242"," 0.3678604"," 0.2673796"," 0.3264181"," 0.1892622"
"beta-hydroxyisovaleroylcarnitine","-0.38934214"," 0.06524547"," 0.03433003","-0.39254825"," 0.07722210"," 0.59505910"," 0.41497459","-0.40494090"
"betaine"," 0.53495386","-0.28808307"," 0.49733387"," 0.48517645","-0.08264605","-0.22785230","-0.45383662","-0.46504614"
"betaine aldehyde"," 0.3322797","-0.1361315"," 0.6278990"," 0.3468924","-0.2394960","-0.1902267","-0.3721010","-0.3691158"
"butyrylcarnitine"," 0.30985021","-0.10142214"," 0.30897957"," 0.35044135","-0.64955865","-0.49752418"," 0.19176586"," 0.08746799"
"C-glycosyltryptophan","-0.03706986"," 0.51243111"," 0.11693277"," 0.20535151"," 0.20857644","-0.24572489","-0.27292817","-0.48756889"
"carnitine","-0.5105013"," 0.2219036","-0.2082480","-0.6137961"," 0.2293407"," 0.3862039"," 0.2768710"," 0.2182263"
"carnosine","-0.26227682"," 0.49356301","-0.42971422","-0.09320466"," 0.57028578","-0.16198538"," 0.25793876","-0.37460648"
"cholesterol","-0.51137407"," 0.01746617","-0.11583787","-0.29767883"," 0.07067754"," 0.22143880"," 0.48862593"," 0.12668232"
"choline"," 0.2366493","-0.1408578"," 0.2798012"," 0.4801957","-0.1241838"," 0.1069020","-0.3187023","-0.5198043"
